INFO 2021-02-12 00:10:58,497 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 200 42543
INFO 2021-02-12 00:10:58,499 basehttp 154 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 200 3401
INFO 2021-02-12 00:10:58,499 basehttp 154 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 200 4165
INFO 2021-02-12 00:10:58,500 basehttp 154 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 200 58327
INFO 2021-02-12 00:10:58,500 basehttp 154 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 200 240196
INFO 2021-02-12 00:10:58,502 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 4158
INFO 2021-02-12 00:10:58,569 basehttp 154 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 200 44432
INFO 2021-02-12 00:11:04,406 basehttp 154 "POST /xadmin/ HTTP/1.1" 302 0
INFO 2021-02-12 00:11:04,428 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 10177
INFO 2021-02-12 00:11:04,454 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.portal.js HTTP/1.1" 200 1000
INFO 2021-02-12 00:11:04,454 basehttp 154 "GET /static/xadmin/css/xadmin.page.dashboard.css HTTP/1.1" 200 790
INFO 2021-02-12 00:11:04,454 basehttp 154 "GET /static/xadmin/js/xadmin.page.dashboard.js HTTP/1.1" 200 3208
INFO 2021-02-12 00:11:04,458 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 00:11:09,355 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 10177
INFO 2021-02-12 00:11:09,378 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 00:11:10,438 basehttp 154 "GET /xadmin/reversion/revision/ HTTP/1.1" 200 24833
INFO 2021-02-12 00:11:10,459 basehttp 154 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 200 3763
INFO 2021-02-12 00:11:10,459 basehttp 154 "GET /static/xadmin/vendor/bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 10225
INFO 2021-02-12 00:11:10,463 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.bootstrap3.css HTTP/1.1" 200 10602
INFO 2021-02-12 00:11:10,465 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.css HTTP/1.1" 200 8425
INFO 2021-02-12 00:11:10,465 basehttp 154 "GET /static/xadmin/vendor/select2/select2.css HTTP/1.1" 200 19226
INFO 2021-02-12 00:11:10,466 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 00:11:10,469 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 200 529
